query,doc_id,full_text,h1,h2,qdrant_score,label
Berapa harga Bye Melasma Mesotherapy di ERHA Ultimate Anti Aging Center?,196a7d56-5c9d-40c8-882d-efeafe6270a7,"Melasma

Jenis flek hitam yang lebih besar dan disebabkan oleh sinar matahari & hormon

Kerutan

Munculnya lipatan & garis halus di area mata, jidat, dan bibir

37

ERHA ULTIMATE

ANTI AGINO CENTER

PROGRAMS

> > >

Ultimate Younger Program

Bloom in Youth Program

Gentleman Program

Ultimate Younger Look Solution

Pre-Aging Preventive Solution

Men's Skin Ultimate Solution

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@& Konsultasi dengan Dokter/Dermatologist

@& Rangkaian produk

& Rangkaian produk

@& Rangkaian produk

£0) Mulai dari 1 bulan

®) Mulai dari Rp877.000

Y Photorejuvenation Laser

@ Lebih dari 1jenis treatment

ft) Mulai dari 1 bulan ®) Mulci dari Rp3.000.000 £0) Mulai dari 1 bulan @® Mulai dari Rp8.000.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

38

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.60597396,0
Berapa harga Bye Melasma Mesotherapy di ERHA Ultimate Anti Aging Center?,d5e7481d-6812-4160-9155-c71db9e2f541,"30 menit anestesi, 30 menit treatment

“L)

MANFAAT

¢« Merangsang pembentukan collagen yang terdapat di lapisan kulit dermis

®) Face & Lips: Rp2.499.000

Memperbaiki tekstur kulit yang kasar

*

* Mengurangi penampakan pori-pori

Face, Lips, & Neck: Rp3.800.000

* Mengatasi garis-garis halus dan kerutan pada kulit

* Mengurangi penampakan tanda-tanda penuaan lainnya.

* Merangsang produksi kolagen

PROSEDUR

Cleansing - Anestesi - Desinfeksi - Treatment - Post treatment

51

At

ANTI AGINO CENTER

SINGLE TREATMENT

Bye Melasma Microtherapy

Tindakan medis yang membantu mengatasi melasma dengan metode microtherapy menggunakan serum yang mengandung asam traneksamat yang secara Klinis terbukti untuk terapi melasma.

“D) 60 menit

2b SIE DASSBEE 30 menit treatment

= siniel

gatasi permasalahan melasma pada kulit

@) Small Area: Rp1.375.000 Full Face: Rp2.200.000",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.56888795,1
Berapa harga Bye Melasma Mesotherapy di ERHA Ultimate Anti Aging Center?,e5cc8165-8fe2-4db8-82ea-94b0ab3fbc64,"MANFAAT

* Memberikan efek penguatan, pengencangan, dan efek skin lifting pada kulit

* Meningkatkan kualitas dan hidrasi kulit secara keseluruhan

* Menyediakan proses perbaikan jaringan kulit

PROSEDUR

Cleansing - Anestesi - Desinfeksi - Treatment - Post treatment

49

ERHA ULTIMATE

ANTLAGIND CENTER

SINGLE TREATMENT

Pigmentation Therapy

Terapi dengan menggunakan teknologi Q-switched Nd:YAG laser seperti MedLite / RevLite (USA) yang berfungsi untuk mengatasi age spot, melasma, freckles, dan gangguan hiperpigmentasi lain akibat pengaruh radiasi sinar matahari, kehamilan, penggunaan kontrasepsi oral, bekas jerawat/ lesi pada kullit, dsb, sehingga memberikan hasil warna kulit Y°""g lebih merata dan cerah.

30 menit anestesi, 20 menit treatment

2D

(®e)) Single: Rp1.500.000

MANFAAT

* Mengatasi aging spots, melasma, freckles, dan gangguan hiperpigmentasi lain akibat photo aging problems

*« Memberikan hasil warna kulit yang lebih rata",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5579375,0
Harga perawatan jerawat aktif di ERHA Ultimate Acne Center,6e424184-8107-4d86-8c78-32fb84395e4e,"ACNE CENTER

SINGLE TREATMENT

Active Acne Therapy by IPL

Tindakan dengan tekonologi Intensed Pulsed Light yang dikombinasikan dengan pengaplikasikan serum yang bermanfaat untuk meredakan peradangan pada jerawat aktif, membunuh bakteri yang menyebabkan jerawat, dan menormalkan kondisi kulit berminyak.

“C) 25 menit 6 Mulai dari Rp475.000

MANFAAT

Mengatasi jerawat level mid-moderate

Ekstraksi Milia

Milia merupakan tonjolan kecil yang terjadi akibat adanya sumbatan sel kulit mati (keratin) pada permukaan kulit. Ektraksi Milia adalah tindakan yang bertujuan untuk mengeluarkan sumbatan keratin pada kullit dengan menggunakan jarum kecil dan ekstraktor komedo.

“C) 15 menit @ Mulai dari Rp300.000

MANFAAT

Mengeluarkan sumbatan sel kulit mati dan mengekstraksi komedo.

8

ERHA ULTIMATE

ACNE CENTER",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.683161,1
Harga perawatan jerawat aktif di ERHA Ultimate Acne Center,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7450692,1
Harga perawatan jerawat aktif di ERHA Ultimate Acne Center,13154bc3-12c8-4724-8afc-eb938166b78e,"ACNE CENTER

SINGLE TREATMENT

OX JS , [- an = s\\ | ‘ ‘

4 Blue Light Therapy

Terapi dengan menggunakan sinar biru yang bekerja dengan cara membunuh bakteri P-acnes sebagai penyebab jerawat, sehingga membantu mengatasi jerawat aktif dan meradang.

Aman untuk ibu hamil dan menyusui.

MANFAAT

2) +30 menit () Rp227.500

Mengatasi jerawat aktif dan meradang. Sangat efektif digunakan dalam rangkaian terapi jerawat terutama untuk mengurangi peradangan pada jerawat yang aktif.

PROSEDUR

Cleansing - Pengolesan Cairan Peeling - Post Treatment

Instant Acne Treatment

Terapi untuk mengurangi peradangan jerawat dengan menyuntikkan cairan kortikosteroid ke lesi jerawat.

MANFAAT

Mengurangi peradangan pada jerawat.

“T) 15 menit (tergantung lesi jerawat)

@) Mulai dari Rp255.000

a

6

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.66792923,1
Harga perawatan jerawat aktif di ERHA Ultimate Acne Center,a7672f60-5e7f-41ab-be8c-6baeddbdd4ca,"ERHA ULTIMATE

ACNE CENTER

SINGLE TREATMENT

2) 60 menit

(30 menit anestesi, 30 menit treatment)

) Mulai dari Rp3.750.000

scar Treatment by Microneedle RF

Treatment ini merupakan tindakan semi invasive/invasive dengan sedikit perlukaan, menggunakan teknologi Microneedle RF yang bekerja dengan cara menghantarkan gelombang radiofrequency melalui jarum-jarum halus & kecil hingga kedalaman 3,5mm pada kulit, sehingga merangsang pembentukan kolagen dan elastin baru. Treatment ini akan memperbaiki kualitas dan tekstur kulit, mengatasi acne scar, dan pemmuKaan kulit menjadi lebih rata dan

MANFAAT

* Memperbaiki acne scar tingkat ringan hingga berat

PROSEDUR

Cleansing - Anestesi- Desinfeksi - Treatment - Post Treatment

Ultimate Scar Restoration by Rejuran Healer

Ultimate Scar Restoration by Rejuran Healer merupakan tindakan medis yang efektif secara signfikan dalam memperbaiki tekstur kulit akibat acne scar, meregenerasi sel kulit baru, meningkatkan elastisitas kulit dan meratakan warna kulit.

‘L)",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6144248,1
Cara mengatasi bopeng dengan laser,6f49731f-a885-463a-b78e-2d157c489e4c,"MANFAAT

Memperbgaiki kualitas dan tekstur kulit, mengatasi scar (bopeng) dan permukaan kulit menjadi lebih rata dan halus.

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

78

ERHA ULTIMATE

MAKE OVA CENTER

SINGLE TREATMENT

2) 30 menit anestesi 30 menit treatment () Rp2.699.000

Scar Treatment by Pico Laser

Scar Treatment menggunakan Picosure Laser (USA) dengan teknologi terbaru picosecond dimana energi laser dihantarkan ke kulit dengan durasi yang sangat cepat sehingga menghasilkan treatment yang lebih efektif, dan tetap aman dan nyaman. Energi laser yang dihantarkan ke dalam kulit akan merangsang terbentuknya kolagen dan elastin baru, sehingga sangat efektif untuk mengatasi masalah depressed scar (bopeng). Kolagen dan elastin baru yang terbentuk akan menyamarkan scar, menjadikan permukaan kulit lebih rata dan tekstur kulit menjadi halus.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.65608144,1
Cara mengatasi bopeng dengan laser,7d33be35-a757-4e0e-a973-411d266e4aad,"MANFAAT

* Membantu meredakan jerawat aktif

* Mencerahkan kulit

* Memperbaiki tampilan pori

* Mengontrol produksi sebum

* Membantu pengelupasan sel kulit mati

PROSEDUR

Cleansing - Anestesi Topikal - Carbon Peel Lotion - Laser - Soothing Cream - Sunscreen

eS

16

ERHA ULTIMATE

ACNE CENTER

SINGLE TREATMENT

) 60 menit

(30 menit anestesi, 30 menit treatment)

@)

Mulai dari Rp2.000.000

Scar Treatment by Pico Laser

Scar Treatment menggunakan Picosure Laser (USA) dengan teknologi terbaru picosecond dimana energi laser dihantarkan ke kulit dengan durasi yang sangat cepat sehingga menghasilkan treatment yang lebih efektif, dan tetap aman dan nyaman. Energi laser yang dihantarkan ke dalam kulit akan merangsang terbentuknya kolagen dan elastin baru, sehingga sangat efektif untuk mengatasi masalah depressed scar (bopeng). Kolagen dan elastin baru yang terbentuk akan menyamarkan scar, menjadikan permukaan kulit lebih rata, dan tektur kulit menjadi halus.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.61065793,1
Cara mengatasi bopeng dengan laser,b63dc6c3-eeaf-4942-bd27-a6b95e47c437,"MANFAAT

Mengatasi depressed scar (bopeng), dan memperbaiki tekstur kulit sehingga lebih rata dan halus.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

79

ERHA ULTIMATE

MAKE OVA CENTER

SINGLE TREATMENT

“L) 30 menit anestesi 30 menit treatment (@) Rp2.999.000

Pigmentation Treatment by Pico Laser

Treatment Laser menggunakan Picosure Laser (USA) dengan teknologi terbaru picosecond dimana energi laser dihantarkan ke kulit dengan durasi yang sangat cepat sehingga menghasilkan treatment yang lebih efektif, dan tetap aman dan nyaman. Dapat membantu mengatasi kelainan hiperpigmentasi, karena energi laser akan diserap oleh pigmen kulit atau melanin dan memecah pigmen kulit sehingga dapat menyamarkan dan menghilangkan bercak/noda pada kulit.

MANFAAT

Membantu mengatasi masalah hiperpigmentasi seperti age spot, melasma, freckles, dan gangguan hiperpigmentasi lain akibat pengaruh radiasi sinar matahari, kehamilan, penggunaan kontrasepsi oral, bekas jerawat/lesi pada kulit.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.608129,1
Cara mengatasi bopeng dengan laser,6dd8d042-10d2-4818-9859-bd3f05b5e46f,"PROSEDUR

Cleansing - Anestesi - Desinfeksi - Treatment - Post treatment

Bye Melasma Mesotherapy

Tindakan medis yang membantu mengatasi melasma dengan metode mesotherapy menggunakan serum yang mengandung asam traneksamat yang secara Klinis terbukti untuk terapi melasma.

‘L) 60 menit

30 menit anestesi. 30 menit treatment

inaleinaliataes

Mengatasi permasalahan melasma pada kulit

@ Small Area: Rp1.500.000 Full Face: Rp2.850.000

PROSEDUR

Cleansing - Anestesi - Desinfeksi - Treatment - Post treatment

a

52

ERHA ULTIMATE

ANTI AGIND CENTER

SINGLE TREATMENT

Black Carbon Glowrejuvenation Laser

Merupakan tindakan estetik non-ablatif berupa kombinasi laser dan carbon peel lotion untuk memaksimalkan proses photothermal sehingga merangsang proses rejuvenasi kulit secara menyeluruh

‘L) 30 menit anestesi, 15-30 menit treatment",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5733212,1
Harga DNA Salmon Skin Restoration di ERHA Ultimate Brightening Center,74447e83-480b-4d89-b375-d0c6a2b94f7a,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

33

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

DNA Salmon Skin Restoration

Tindakan medis dengan menyuntikan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin yang dapat memperbaiki tekstur kulit dan mengecilkan pori-pori.

30 menit anestesi, 30 menit treatment

“L)

@) Rp3.500.000

MANFAAT

Mendorong perbaikan kulit yang intens dan penyembuhan luka, untuk mengobati jerawat dan bekas luka, memperbaiki tesktur kulit, mengurangi kerutan dan garis-garis halus, meningkatkan produksi sel-sel kulit yang baru, mencerahkan, dan mengatasi flek-flek.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

34

ERHA ULTIMATE

BRIGHTENING CENTER",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7017842,1
Harga DNA Salmon Skin Restoration di ERHA Ultimate Brightening Center,3160fccf-e24f-4db0-9cdb-a0dc16a42830,"30 menit 30 menit treatment

anestesi

DNA Salmon Skin Restoration

Treatment peremajaan kulit yang akan membantu memperbaiki tekstur kulit sehingga kulit tampak lebih halus. Menggunakan teknologi Electroporation Needle System (menggunakan Auto Microneedle dan Electroporation) dan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin.

oo. Mulai dari Rp3.500.000

>)

MANFAAT

Mendorong perbaikan kulit yang intens dan penyembuhan luka, untuk mengobati jerawat dan bekas luka, memperbaiki tesktur kullit, mengurangi kerutan dan garis-garis halus, meningkatkan produksi sel-sel kulit yang baru, mencerahkan, dan mengatasi flek-flek.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

a

9

82

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7082539,1
Harga DNA Salmon Skin Restoration di ERHA Ultimate Brightening Center,1c5cbac1-ce06-462e-978d-791e4158acaa,"MANFAAT

Memberikan efek ""instant glowing’, mencerahkan kulit, dan menghidrasi kulit.

PROSEDUR

Cleansing - Crystal Dermabrasion - IPL - Post treatment

eG 9

32

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

30 menit anestesi, 15-30 menit treatment (tergantung luas area treatment)

“L)

DNA Salmon Glass Skin Injection

Treatment peremajaan kulit yang akan membantu memperbaiki tekstur kulit sehingga kulit tampak lebih halus. enggunakan teknologi Electroporation Needle System (menggunakan Auto Microneedle dan Electro- poration) dan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin yang dapat memperbaiki tekstur kulit dan mengecilkan pori-pori.

@)

Rp5.500.000

MANFAAT

Mengatasi pori-pori besar, mencerahkan kulit wajah, mengembalikan elastisitas kullit, melembabkan kulit, menghambat proses penuaan, meningkatkan produksi kolagen, menghidrasi dan menghaluskan kulit.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.65375847,1
Harga DNA Salmon Skin Restoration di ERHA Ultimate Brightening Center,ec24e8c0-4e62-4378-8c36-6f6f99b4c45d,"MANFAAT

Mengencangkan dan mengangkat kulit kendur, dalam mengurangi kerutan dan garis halus. Kulit menjadi kencang dan mempertegas bentuk wajah (V-shape) sehingga tampak segar dan awet muda.

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

81

ERHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

TD)

30 menit 15-30 menit treatment

anestesi

(tergantung luas area treatment)

DNA Salmon Glass Skin Injection

Tindakan medis dengan cara menyuntikkan DNA Salmon serum ke seluruh wajah.

MANFAAT

Mengatasi pori-pori besar, mencerahkan kulit wajah, mengembalikan elastisitas kulit, melembabkan kulit, menghambat proses PeNuaan, meningkatkan produksi kolagen, menghidrasi, dan menghaluskan kullit.

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

@)

a Mulai dari Rp5.500.000

“L)",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6358876,1
Harga treatment peeling wajah untuk mengatasi kulit kusam dan menyamarkan noda hitam,745f8744-0089-4c4c-9b19-28456c441e0e,"“L) 15 menit

(tergantung luas area treatment)

MANFAAT

ae * Membantu mengatasi kulit kusam

(©) Rp495.000

* Menyamarkan noda / bercak hitam

* Mencerahkan kulit

PROSEDUR

Cleansing - Treatment - Post treatment

ee

24

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

Light Peeling for Face

Peeling menggunakan cairan peeling dengan konsentrasi ringan yang dapat mengangkat sel kulit mati, menyamarkan noda / bercak hitam pada wajah, sehingga mencerahkan kulit yang kusam dan wajah terlihat segar.

D) 15 menit @) Rp495.000

MANFAAT

* Membantu mengatasi kulit kusam

* Menyamarkan noda / bercak hitam

* Mencerahkan wajah.

PROSEDUR

Cleansing - Treatment - Post treatment

Crystal Glow Peeling

Tindakan eksfoliasi pada kulit wajah dengan cairan kimia yang dipijat hingga meresap ke wajah dan menimbulkan efek instant glowing setelah treatment.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7369305,1
Harga treatment peeling wajah untuk mengatasi kulit kusam dan menyamarkan noda hitam,4d3dbed0-45ed-44da-bab6-a3bdd3994b2d,"MANFAAT

(@) Rp495.000

* Mencerahkan kulit

* Membantu menyamarkan noda atau bercak hitam

¢ Meratakan warna kulit.

PROSEDUR

Cleansing - Treatment - Post treatment

23

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

Derma Peeling for Body

Peeling wajah yang berfungsi untuk mengangkat sel kulit mati dan merangsang produksi kolagen dan pertumbuhaon kulit baru yang sehat, sehingga wajah yang kusam akan terlihat lebih cerah, membantu menyamarkan noda / bercak hitam pada wajah dan meratakan warna kulit wajah.

D) 15 menit @) Rp495.000

MANFAAT

* Mencerahkan kulit wajah

* Membantu menyamarkan noda atau bercak hitam pada wajah

¢ Meratakan warna kulit wajah

PROSEDUR

Cleansing - Treatment - Post treatment

Light Peeling for Body

Peeling tubuh menggunakan cairan peeling dengan konsentrasi ringan yang dapat mengangkat sel kulit mati, menyamarkan noda / bercak hitam pada wajah, sehingga mencerahkan kulit yang kusam dan lebih sehat. Dapat dilakukan pada area tubuh seperti lengan, punggung, dada, kaki dan area tubuh lainnya.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6853679,1
Harga treatment peeling wajah untuk mengatasi kulit kusam dan menyamarkan noda hitam,746f4753-8319-439f-a5e2-0e34e252e562,"MANFAAT

Kulit wajah menjadi lebih halus, sehat, kenyal, cerah, dan terlihat segar.

&)

Mulai dari Rp525.000

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

a)

69

ERHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

Light Peeling for Face

Peeling wajah menggunakan cairan peeling dengan konsentrasi ringan yang dapat mengangkat sel kulit mati, memperbaiki tekstur kulit, dan menyamarkan kerut dan garis halus serta meratakan warna kulit. Kulit wajah akan menjadi lebih halus, sehat, cerah, dan segar.

MANFAAT

30 menitanestesi 20 menit treatment

“T)

Membantu mengatasi kulit kusam dan tanda-tanda penuaan. Kulit wajah akan menjadi lebih halus, sehat, cerah, dan segar.

@) Rp525.000

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

30 menit anestesi 15-30 menit treatment

‘T)

(tergantung luas area treatment)

—",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.66206896,1
Harga treatment peeling wajah untuk mengatasi kulit kusam dan menyamarkan noda hitam,abf91c39-2163-4be6-a75d-e83c2aa83088,"Derma Peeling for Face

Peeling wajah yang berfungsi untuk mengangkat sel kulit mati dan merangsang produksi kolagen dan pertumbuhoan kulit baru yang sehat, memperbaiki elastisitas & tekstur kulit, menyamarkan tanda-tanda penuaan seperti kerut, garis-garis halus,dan noda / bercak kehitaman, meratakan warna kulit, sehingga Membuat kulit menjadi lebih halus, sehat, kenyal, cerah, dan terlihat segar.

5)

treatment

(tergantung luas exon tredtinent)

Mulai dari Rp525.000

MANFAAT

, — Kulit wajah menjadi lebih halus, sehat, kenyal, cerah, dan terlihat segar.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

‘T)

anestesi =

30 menit 15-30 menit treatment

(tergantung luas area treatment)

Derma Peeling for Body

Peeling tubuh berfungsi untuk mengangkat sel kulit mati, merangsang produksi kolagen, dan pertumbuhan kulit baru yang sehat, sehingga memperbaiki elastisitas & tekstur kulit, dan membuat kulit menjadi lebih halus, sehat, dan terlinat segar. Dapat dilakukan pada area tubuh seperti lengan, punggung, dada, kaki, dan area tubuh lainnya.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6433695,1
Harga light peeling wajah di ERHA Ultimate Make Over Center,746f4753-8319-439f-a5e2-0e34e252e562,"MANFAAT

Kulit wajah menjadi lebih halus, sehat, kenyal, cerah, dan terlihat segar.

&)

Mulai dari Rp525.000

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

a)

69

ERHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

Light Peeling for Face

Peeling wajah menggunakan cairan peeling dengan konsentrasi ringan yang dapat mengangkat sel kulit mati, memperbaiki tekstur kulit, dan menyamarkan kerut dan garis halus serta meratakan warna kulit. Kulit wajah akan menjadi lebih halus, sehat, cerah, dan segar.

MANFAAT

30 menitanestesi 20 menit treatment

“T)

Membantu mengatasi kulit kusam dan tanda-tanda penuaan. Kulit wajah akan menjadi lebih halus, sehat, cerah, dan segar.

@) Rp525.000

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

30 menit anestesi 15-30 menit treatment

‘T)

(tergantung luas area treatment)

—",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.691314,1
Harga light peeling wajah di ERHA Ultimate Make Over Center,745f8744-0089-4c4c-9b19-28456c441e0e,"“L) 15 menit

(tergantung luas area treatment)

MANFAAT

ae * Membantu mengatasi kulit kusam

(©) Rp495.000

* Menyamarkan noda / bercak hitam

* Mencerahkan kulit

PROSEDUR

Cleansing - Treatment - Post treatment

ee

24

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

Light Peeling for Face

Peeling menggunakan cairan peeling dengan konsentrasi ringan yang dapat mengangkat sel kulit mati, menyamarkan noda / bercak hitam pada wajah, sehingga mencerahkan kulit yang kusam dan wajah terlihat segar.

D) 15 menit @) Rp495.000

MANFAAT

* Membantu mengatasi kulit kusam

* Menyamarkan noda / bercak hitam

* Mencerahkan wajah.

PROSEDUR

Cleansing - Treatment - Post treatment

Crystal Glow Peeling

Tindakan eksfoliasi pada kulit wajah dengan cairan kimia yang dipijat hingga meresap ke wajah dan menimbulkan efek instant glowing setelah treatment.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.61982954,1
Harga light peeling wajah di ERHA Ultimate Make Over Center,4d3dbed0-45ed-44da-bab6-a3bdd3994b2d,"MANFAAT

(@) Rp495.000

* Mencerahkan kulit

* Membantu menyamarkan noda atau bercak hitam

¢ Meratakan warna kulit.

PROSEDUR

Cleansing - Treatment - Post treatment

23

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

Derma Peeling for Body

Peeling wajah yang berfungsi untuk mengangkat sel kulit mati dan merangsang produksi kolagen dan pertumbuhaon kulit baru yang sehat, sehingga wajah yang kusam akan terlihat lebih cerah, membantu menyamarkan noda / bercak hitam pada wajah dan meratakan warna kulit wajah.

D) 15 menit @) Rp495.000

MANFAAT

* Mencerahkan kulit wajah

* Membantu menyamarkan noda atau bercak hitam pada wajah

¢ Meratakan warna kulit wajah

PROSEDUR

Cleansing - Treatment - Post treatment

Light Peeling for Body

Peeling tubuh menggunakan cairan peeling dengan konsentrasi ringan yang dapat mengangkat sel kulit mati, menyamarkan noda / bercak hitam pada wajah, sehingga mencerahkan kulit yang kusam dan lebih sehat. Dapat dilakukan pada area tubuh seperti lengan, punggung, dada, kaki dan area tubuh lainnya.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5884441,1
Harga light peeling wajah di ERHA Ultimate Make Over Center,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5661005,0
Harga program pengobatan penyakit kulit di AtopyaSkin Disease Center,749ca02f-2aa2-4a52-87bd-1ea442f8aa9e,"JENIS PENYAKIT KULIT YANG DAPAT DIATASI

Atopic Dermatitis Eksim atau peradangan kulit yang berulang dan disertai gatal.

Psoriasis

Timbulnya bercak merah dan penebalan kulit yang menumpuk sehingga tampak seperti sisik kasar disertai rasa gatal.

Rosacea

Penyakit kulit yang ditandai dengan kemerahan serta bintik-bintik yang menyerupai jerawat.

Vitiligo

Warna kulit di beberapa area tulbuh yang memudar, sering terjadi di bagian dalam mulut, mata, rambut, hingga area kelamin.

57

pT

ATOPYaSKIN DISEASE CENTER

PROGRAMS

&>

ie Sisal g

. Eczema Solutions

\7/

Psoriasis Program Psoriasis Solutions

Vitiligo Program Vitiligo Solutions

Skin Disease Program

Miscellaneous All Derma Solutions

ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@ Konsultasi dengan Dokter/Dermatologist

@ Konsultasi dengan Dokter/Dermatologist

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

“D) Mulai dari 1 bulan

©) Mulai dari Rp295.000

© Rangkaian produk & ljenis treatment “©) Mulai dari 1 bulan © Mulai dari Rp495.000

@ Rangkaian produk

& Lebih dari 1jenis NSCOR

©) Mulai dari 1 bulan ©) Mulai dari Rp695.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

58

ERT",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.61998594,1
